"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 17 18:25:26 GMT 2022","Mon Oct 17 18:25:27 GMT 2022","660","tests.gui","test_front","","","","test_front_draggable_window[0--100]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[8-1]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-256]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-4]",""
"passed","Mon Oct 17 18:25:44 GMT 2022","Mon Oct 17 18:25:46 GMT 2022","2190","tests.gui","test_front","","","","test_front_size_grip[-200--100]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[hamming-1024-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[32-256-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-64]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[bartlett-256-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[32-512-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_x_res[8]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[32-100]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[8-128-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-2]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-1]",""
"passed","Mon Oct 17 18:25:38 GMT 2022","Mon Oct 17 18:25:39 GMT 2022","1932","tests.gui","test_front","","","","test_front_change_opacity_up_down[1]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[8-256-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_in_",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_device","","","","test_device_is_singleton[MockDevice]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[10000-44100]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","25","tests.unit","test_device","","","","test_device_is_singleton[Mic]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[500-10000]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[blackman-64-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-128]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-8]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[500-44100]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_x_res[32]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_selector","","","","test_selector_is_singleton",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[bartlett-64-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[1-256-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 18:25:32 GMT 2022","Mon Oct 17 18:25:34 GMT 2022","1270","tests.gui","test_front","","","","test_front_close_button",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[100-256]",""
"passed","Mon Oct 17 18:25:35 GMT 2022","Mon Oct 17 18:25:36 GMT 2022","1630","tests.gui","test_front","","","","test_front_change_opacity_up_down[-1]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[2500-22050]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[bartlett-1024-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_same_x_y[1]",""
"passed","Mon Oct 17 18:25:19 GMT 2022","Mon Oct 17 18:25:19 GMT 2022","0","tests.unit","test_device","","","","test_device_stream_is_singleton[MockDevice]",""
