"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[10000-22050]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-1]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[2500-44100]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_device","","","","test_device_stream_is_singleton[MockDevice]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-32]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[32-128-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[blackman-128-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[1-64-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-128]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[500-10000]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[8-100]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[hamming-1024-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[1000-22050]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[1-512-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-256]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[500-44100]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-1]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-4]",""
"passed","Mon Oct 17 10:15:09 GMT 2022","Mon Oct 17 10:15:09 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[8-128-100]","
    Check fft spectrum decimation
    "
