"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[1-1024-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-64]",""
"broken","Mon Oct 17 10:34:36 GMT 2022","Mon Oct 17 10:34:37 GMT 2022","640","tests.gui","test_front","","","","test_front_draggable_window[0-100]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[bartlett-256-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-1]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_device","","","","test_device_is_singleton[MockDevice]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[blackman-256-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[8-512-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_smoothed_time_data[bartlett-64-100]","
    Check fft time-data smoothing
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-8]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_normalize_spectrum[1-512]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[1-100]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-2]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_change_spectrum_level[100-8]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_decimate_spectrum[32-512-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_decimate_spectrum[1-128-100]","
    Check fft spectrum decimation
    "
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[20000-44100]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-4]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_normalize_spectrum[100-128]",""
"broken","Mon Oct 17 10:34:49 GMT 2022","Mon Oct 17 10:34:51 GMT 2022","1292","tests.gui","test_front","","","","test_front_change_opacity_up_down[-1]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[1000-44100]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_fft","","","","test_fft_normalize_spectrum[100-64]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_get_amplitude_spectrum[2500-22050]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[32-1]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_fft","","","","test_fft_change_spectrum_level[1-1]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","1","tests.unit","test_stream_adapter","","","","test_stream_adapter_data_out_y[1-1]",""
"passed","Mon Oct 17 10:34:34 GMT 2022","Mon Oct 17 10:34:34 GMT 2022","0","tests.unit","test_device","","","","test_device_stream_is_singleton[MockDevice]",""
